idx,episode_id,label,confidence,racket,source_csv,lateral_offset_m,lateral_velocity_window_mps,pre_to_hit_delta_m,score_forehand,score_backhand,reason
759,Table_Tennis_01_014_TennisBats02_27p73_29p73_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.06612,0.69404,0.02811,0.00,5.75,body_local_swing_backhand
760,Table_Tennis_01_014_TennisBats02_3p03_5p03_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.13137,0.37519,0.03034,0.00,4.75,body_local_swing_backhand
761,Table_Tennis_01_014_TennisBats02_43p09_45p09_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.17724,0.39743,0.01256,0.00,3.00,body_local_swing_backhand
762,Table_Tennis_01_014_TennisBats02_45p41_47p41_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.10400,0.53887,0.03035,0.00,4.75,body_local_swing_backhand
763,Table_Tennis_01_014_TennisBats02_48p92_50p92_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.14299,0.46474,0.01480,0.00,3.75,body_local_swing_backhand
764,Table_Tennis_01_014_TennisBats02_51p33_53p33_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.18234,0.26154,0.01038,0.00,1.00,weak_motion_evidence
765,Table_Tennis_01_014_TennisBats02_52p60_54p60_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.05902,0.34259,0.02344,0.00,3.75,body_local_swing_backhand
766,Table_Tennis_01_014_TennisBats02_53p88_55p88_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.15592,0.50389,0.04629,0.00,4.75,body_local_swing_backhand
767,Table_Tennis_01_014_TennisBats02_55p17_57p17_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.19929,0.44555,0.02615,0.00,4.00,body_local_swing_backhand
768,Table_Tennis_01_014_TennisBats02_56p47_58p47_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.08281,0.58587,0.03358,0.00,4.75,body_local_swing_backhand
769,Table_Tennis_01_014_TennisBats02_57p75_59p75_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.14452,0.38436,0.01726,0.00,3.75,body_local_swing_backhand
770,Table_Tennis_01_014_TennisBats02_59p02_61p02_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.08039,0.14247,-0.00421,0.00,0.75,weak_motion_evidence
771,Table_Tennis_01_014_TennisBats02_5p36_7p36_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.14925,0.54424,0.01804,0.00,3.75,body_local_swing_backhand
772,Table_Tennis_01_014_TennisBats02_60p36_62p36_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.31406,0.89637,0.08859,0.00,6.00,body_local_swing_backhand
773,Table_Tennis_01_014_TennisBats02_61p78_63p78_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.27453,0.29086,-0.00324,0.00,1.00,weak_motion_evidence
774,Table_Tennis_01_014_TennisBats02_66p49_68p49_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,-0.02315,0.75518,-0.00434,0.00,3.75,body_local_swing_backhand
775,Table_Tennis_01_014_TennisBats02_68p01_70p01_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.15982,0.22454,0.01477,0.00,2.75,body_local_swing_backhand
776,Table_Tennis_01_014_TennisBats02_69p29_71p29_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.08927,0.25983,0.00715,0.00,1.75,weak_motion_evidence
777,Table_Tennis_01_014_TennisBats02_6p61_8p61_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.09442,0.84569,0.04435,0.00,5.75,body_local_swing_backhand
778,Table_Tennis_01_014_TennisBats02_70p56_72p56_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.08253,0.57817,0.02340,0.00,3.75,body_local_swing_backhand
779,Table_Tennis_01_014_TennisBats02_73p31_75p31_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,-0.02186,0.96411,0.00110,0.00,3.75,body_local_swing_backhand
780,Table_Tennis_01_014_TennisBats02_74p96_76p96_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.19327,0.52209,0.02670,0.00,4.00,body_local_swing_backhand
781,Table_Tennis_01_014_TennisBats02_76p29_78p29_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.12549,0.45359,0.03222,0.00,4.75,body_local_swing_backhand
782,Table_Tennis_01_014_TennisBats02_77p56_79p56_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.07532,0.92548,0.04648,0.00,5.75,body_local_swing_backhand
783,Table_Tennis_01_014_TennisBats02_78p81_80p81_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.12327,0.54265,0.03289,0.00,4.75,body_local_swing_backhand
784,Table_Tennis_01_014_TennisBats02_7p84_9p84_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.22310,0.18034,-0.00182,0.00,1.00,weak_motion_evidence
785,Table_Tennis_01_014_TennisBats02_80p07_82p07_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.09269,0.36413,0.02331,0.00,3.75,body_local_swing_backhand
786,Table_Tennis_01_014_TennisBats02_87p14_89p14_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,-0.01770,0.56218,0.00024,0.00,2.75,body_local_swing_backhand
787,Table_Tennis_01_014_TennisBats02_88p67_90p67_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.12820,0.86872,0.04783,0.00,5.75,body_local_swing_backhand
788,Table_Tennis_01_014_TennisBats02_89p89_91p89_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.18381,0.41782,0.02885,0.00,4.00,body_local_swing_backhand
789,Table_Tennis_01_014_TennisBats02_91p10_93p10_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.20809,0.46745,0.02536,0.00,4.00,body_local_swing_backhand
790,Table_Tennis_01_014_TennisBats02_92p36_94p36_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.16445,0.62224,0.03333,0.00,4.00,body_local_swing_backhand
791,Table_Tennis_01_014_TennisBats02_98p34_100p34_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.03860,0.77267,0.01533,0.00,4.75,body_local_swing_backhand
